"","SITEVISITID","METHOD","OBS_YEAR","REGION","ANALYSIS_SCHEME","SEC_NAME","ISLAND","SITE","DATE_","REEF_ZONE","DEPTH_BIN","LATITUDE","LONGITUDE","DEPTH","HARD_CORAL","CCA","MA","SAND","OTHER_BENTHIC","nCounts","nReps","H","R","E","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","UNKNOWN","TotFish","Acanthuridae","Scaridae","Serranidae","Mullidae","Holocentridae","Carangidae","Lutjanidae","Lethrinidae","Carcharhinidae","Sphyraenidae","Sphyrnidae","Caesionidae","Chanidae","Anthiadinae","Scombridae","Myliobatidae","SPECIESRICHNESS","GEOREGION"
"817",5041,"nSPC",2012,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00275",2012-05-18,"Forereef","Shallow",5.87502446,-162.11521586,4.25,17.5,4,6.5,1,71,2,1,2.79466943373772,42.5,0.746610252055438,74.9402901458652,6.69633801381857,61.5238598638729,238.458668391225,0,381.619156414782,52.2465825050615,4.7891872866625,5.69225441974022,0.0736158105595128,1.74930351348656,0,20.6967406703612,1.47904705333498,56.6635986126679,0,0,0,0,0,0,0,62,"INSIDE TERRACE"
"818",5042,"nSPC",2012,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00253",2012-05-18,"Forereef","Mid",5.86680935,-162.11319012,7.45,20,40,22.5,1,16.5,2,1,1.79595445364677,45,0.47073112684182,41.3793138538295,30.1745293964042,42.2702852746793,30.8351425867556,0,144.659271111669,9.58491300960412,27.2051419544351,6.17049391029769,4.45645617716929,1.92546553949477,0,31.0632671182421,4.52120056108413,0,0,0,0,0,1.71850022479232,0,0,62,"SOUTH"
"819",5048,"nSPC",2012,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00322",2012-05-19,"Forereef","Deep",5.89743532,-162.10930846,23.65,17.5,7.5,17.5,10,47.5,2,1,1.80213654413733,45.5,0.472211333058279,69.1407422829678,38.6428121695278,16.3471030848147,14.9336742394325,0,139.064331776743,18.559963141856,10.3524414957921,2.91158673155644,0.827883446140365,0.866193129799746,4.73275133486221,23.1224286575935,3.48987016528473,38.8075259600208,0,0,0,0,0.333000321912871,0,0,59,"NORTH"
"820",5049,"nSPC",2012,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00239",2012-05-19,"Forereef","Mid",5.89622179,-162.11681462,8.95,20,32.5,12,1.5,34,2,1,1.92821791649702,34.5,0.543385806072108,23.3845150050342,5.69984790950327,29.9873759676816,10.4149529429221,0,69.4866918251412,14.4202422155825,13.7082768315902,4.46910862833994,1.01559562322526,0.805558288121222,0,16.8823147742698,0,0,0,0,0,0,0.368220019938219,0,0,44,"NORTH"
"821",5050,"nSPC",2012,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00203",2012-05-19,"Forereef","Mid",5.89695403,-162.13170407,14.15,30,27.5,10,1,31.5,2,1,2.41658815350994,42.5,0.647212874061458,131.23362656133,21.9318081676451,77.5736802042243,66.770298880571,0,297.509413813771,12.8430073886167,62.9463976514251,21.6425635034024,0,1.70623864279096,0,55.0447720667721,48.6586557557611,44.2392045975882,0,0,0,0,1.53823566906373,0,0,57,"NORTH"
"822",5051,"nSPC",2012,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00313",2012-05-19,"Forereef","Deep",5.88106068,-162.14718033,22.25,17.5,12.5,12.5,20,37.5,2,1,1.85635172453491,44.5,0.490127913347594,59.8565572520446,28.028680256844,39.45787592304,25.1202505791096,0,152.463364011038,26.0489051913231,32.1859437037427,27.6943997278777,1.42780633960278,0,0,40.3876329275925,3.79742796687805,0,0,0,0,0,3.50732585965776,0,0,61,"WEST TERRACE"
"823",5052,"nSPC",2012,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00311",2012-05-19,"Forereef","Deep",5.87938246,-162.15566525,20.1,7.5,12.5,5,25,50,2,1,1.76132733705645,40.5,0.474011656555457,33.9799570583053,19.4845227068302,18.0421217808771,23.5592865094193,0,95.0658880554318,5.62902666049013,12.1670773470841,4.47642002573501,6.59993641995696,0,0,31.1360129729184,2.60348671644508,0,0,0,0,0,13.0995921316797,0,0,59,"WEST TERRACE"
"824",5053,"nSPC",2012,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00263",2012-05-19,"Forereef","Shallow",5.88572295,-162.1183838,4.3,27.5,7.5,5,20,40,2,1,2.55314180004081,31,0.742989088662232,3.63246940995124,1.8518806627771,43.0111044182514,11.2057772263028,0,59.7012317172826,9.42654603768779,23.7101258782568,3.06531758714441,2.38371560814256,0,0,0.390946487283056,1.93488408747994,0,0,0,0,0,0,0,0,42,"INSIDE TERRACE"
"825",5054,"nSPC",2012,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00274",2012-05-19,"Forereef","Shallow",5.87662012,-162.11461924,3.4,67.5,5,5,0,22.5,2,1,1.62880374602934,34.5,0.460556091648921,52.0957316668404,4.19639532431589,42.3801324306861,8.29747352262689,0,106.969732944469,16.5374686521799,7.1687546666439,1.30969440895039,0.801340954336185,0.534522301307865,0,36.5608957033942,15.1803566712638,0,0,0,0,0,0,0,0,44,"INSIDE TERRACE"
"826",507,"BLT",2004,"PRIAs","RAMP_BASIC","Jarvis","Jarvis","JAR-00001",2004-03-26,"Forereef","Mid",-0.36783,-159.97953,13,NA,NA,NA,NA,0,6,3,2.38132603111333,29,0.706476491137092,77.0446547229459,26.5119010307138,48.4479248330478,21.266626484883,0,173.271107071591,23.7375306875395,23.2058383279661,5.62931865489138,6.65758227524382,1.82446875,9.68037997271525,12.1549022618407,0,46.1955759412431,0,0,0,0,10.3970659095872,0,0,39,"EAST"
"827",508,"BLT",2004,"PRIAs","RAMP_BASIC","Jarvis","Jarvis","JAR-00008",2004-03-26,"Forereef","Mid",-0.36334,-159.99086,15,NA,NA,NA,NA,0,6,3,1.40152711746565,25,0.435089919044205,244.364891600975,58.6327804515861,36.4284878138512,26.3299380074559,0,365.756097873868,26.9243359437498,5.92819529054994,15.2666753105062,0.584473074069889,1.51801209228785,39.6180989212784,66.5865925196832,0.997986905940211,136.764912446162,0,0,0,0,44.8200698437265,0,0,36.3333333333333,"NORTH"
"828",509,"BLT",2004,"PRIAs","RAMP_BASIC","Jarvis","Jarvis","JAR-00010",2004-03-26,"Forereef","Mid",-0.38055,-159.9731,11,NA,NA,NA,NA,0,6,3,1.50829050238992,28.3333333333333,0.451546584783265,2006.83347490712,84.2079543000617,49.2276143416462,20.7363574212372,0,2161.00540097007,32.8214835464413,9.14723922768339,23.6495930903096,4.48142905794516,6.58055042854913,666.125349434023,100.401888441322,0,1210.3977567352,0,0,0,0,49.4585681907025,0,0,40,"EAST TERRACE"
"829",510,"BLT",2004,"PRIAs","RAMP_BASIC","Jarvis","Jarvis","JAR-00004",2004-03-27,"Forereef","Mid",-0.3818,-159.9984,15,NA,NA,NA,NA,0,6,3,1.90386843001765,38.5,0.520790636646202,238.538167499642,141.551473235282,74.8108404256328,45.2598746647092,0,500.160355825266,156.626142009001,23.289679738909,31.9135978392456,5.0950127540827,11.778330379665,20.0790799991686,28.3222271250997,3.67352644401904,155.666358476103,0,0,0,0,18.5204118927887,0,0,51.6666666666667,"SOUTH"
"830",511,"BLT",2004,"PRIAs","RAMP_BASIC","Jarvis","Jarvis","JAR-00007",2004-03-27,"Forereef","Mid",-0.3764,-160.0144,15,NA,NA,NA,NA,0,6,3,1.62952321411193,38.1666666666667,0.450459319835159,164.937180580648,213.114772846845,83.6727573313784,73.2547396073418,0,534.979450366213,34.6147761550136,31.292386022504,56.3635063735116,21.7729863968476,163.747172284157,59.0788173606807,7.64759078941396,2.24507818113955,35.1560318131489,0,0,0,0,22.5087289583333,0,0,53.3333333333333,"SOUTHWEST"
"831",512,"BLT",2004,"PRIAs","RAMP_BASIC","Jarvis","Jarvis","JAR-00011",2004-03-27,"Forereef","Mid",-0.3695,-160.0086,15,NA,NA,NA,NA,0,6,3,1.38617650116332,33.6666666666667,0.394559436868371,83.4769062544267,169.434448836288,54.3887942737892,71.8899071982658,0,379.19005656277,38.4767782752356,17.7150385663969,42.5873216962458,24.3635722871743,115.847522879009,8.38236575332249,3.65492407301951,0,18.7032607434442,0,0,0,0,41.76325125,0,0,48,"WEST"
"832",513,"BLT",2004,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00009",2004-03-29,"Forereef","Mid",5.86756,-162.09541,15,NA,NA,NA,NA,0,6,3,2.13911128705951,24.6666666666667,0.670177939529414,41.9817874289297,122.713177290849,22.8397528828357,11.4032781532983,0,198.937995755913,21.2810722256363,1.00374217789549,6.43660440474691,0,1.50793661707473,0,28.8712192911541,0.922069645692782,0,0,0,111.971301479377,0,0,0,0,33,"SOUTH"
"833",514,"BLT",2004,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00010",2004-03-29,"Forereef","Mid",5.86593,-162.04858,15,NA,NA,NA,NA,0,6,3,2.34705777615209,35.3333333333333,0.658579532301679,377.56958955535,15.5500821264853,47.2248116795094,60.159935545238,0,500.504418906583,9.24188642982999,37.2546171486171,16.0606675073063,1.06766996023029,5.98864574108102,166.283626234474,53.955399057684,0,112.439124563271,41.24397299409,0,0,0,0.208851239467022,0,0,48.3333333333333,"SOUTH"
"834",515,"BLT",2004,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00016",2004-03-30,"Forereef","Shallow",5.8716,-162.1123,5,NA,NA,NA,NA,0,6,3,2.42431766367571,22.6666666666667,0.783915822490292,277.061796837647,0.376205467139109,85.5772641957959,12.4077356475162,0,375.423002148098,64.3337884590478,19.6535138707458,11.0706712169042,0.0870907881592972,0.41505319359852,29.7614430285272,20.3705715782131,2.47994803214687,220.130582244281,0,0,0,0,0,0,0,33.6666666666667,"INSIDE TERRACE"
"835",516,"BLT",2004,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00019",2004-03-30,"Forereef","Mid",5.8664,-162.10997,16,NA,NA,NA,NA,0,6,3,2.12327706465878,26,0.652166523839578,42.6733059378733,108.601100582905,24.3479923785353,10.4129487113607,0,186.035347610674,15.4542131580345,8.16562177464757,6.77582383095183,0.505661594541584,2.06335461631989,0,4.22059500327812,0.602365431152118,31.4325311878913,0,0,97.9128349823875,0,0.0118331253828858,0,0,39.3333333333333,"SOUTH"
"836",519,"BLT",2004,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00026",2004-03-30,"Forereef","Mid",5.86397,-162.1269,16,NA,NA,NA,NA,0,6,3,2.70794547149369,31.8333333333333,0.786935108667516,655.685048802289,13.3729857308757,71.327688670988,87.1085940888295,0,827.494317292982,7.93626287133752,62.6412223076984,8.05631347787024,1.06795449665075,6.53185625316169,65.7833541944544,227.442183846319,3.98508203581732,358.49982627575,0,0,0,0,0.537269776669727,0,67.0402109194433,43,"SOUTH"
"837",522,"BLT",2004,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00011",2004-03-31,"Forereef","Mid",5.88342,-162.13353,17,NA,NA,NA,NA,0,6,3,2.41319034467818,24.6666666666667,0.753717259454817,100.224878804276,9.51676659781137,47.7417269782167,8.58106708897554,0,166.06443946928,35.5600351195025,11.0939867475628,3.91127937890349,0.089808743188553,0,46.5043038944216,37.6097872828071,0,0,0,0,0,0,0,0,0,34,"INSIDE TERRACE"
"838",523,"BLT",2004,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00015",2004-03-31,"Forereef","Shallow",5.8704,-162.045,1,NA,NA,NA,NA,0,6,3,2.77207364558588,26.8333333333333,0.843591620103229,99.6346379967146,1.20240682833103,55.8280672042743,60.0429853086351,0,216.708097337955,27.2329532517935,27.5108185095293,13.589086699862,2.75566929599569,0.141533474027738,0,59.7138775098989,2.46400067785044,70.8205508721796,0,0,0,0,0,0,0,37.6666666666667,"LAND/LAGOON"
"839",524,"BLT",2004,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00025",2004-03-31,"Forereef","Mid",5.86407,-162.03178,15,NA,NA,NA,NA,0,6,3,1.90618666228259,21.5,0.622368697451617,55.9495145314675,13.2392418455291,100.751008200755,6.34694009991042,0,176.286704677662,8.49004182701128,92.145422409259,9.7488081887868,0.200825512442185,2.30535017026611,2.11827298060458,28.6622229763596,0.328452192197042,12.9043396727956,0,0,0,0,0,0,0,28.6666666666667,"SOUTH"
"840",525,"BLT",2004,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00001",2004-04-01,"Forereef","Mid",5.86778,-162.06893,16,NA,NA,NA,NA,0,6,3,2.4065187329031,27.8333333333333,0.725009150921189,129.649013001017,112.70363173759,55.5082715331771,27.0701056787625,0,324.931021950546,37.8352715468526,16.2186993026271,24.8003591631663,19.3126995044864,2.10324960785962,2.11827298060458,72.1530328074071,0.614713097128521,13.4177044047869,8.20235905921069,0,102.928209634702,0,0.296827652862389,0,0,40.3333333333333,"SOUTH"
"841",526,"BLT",2004,"PRIAs","RAMP_BASIC","Palmyra","Palmyra","PAL-00018",2004-04-01,"Forereef","Deep",5.8959,-162.1478,19,NA,NA,NA,NA,0,6,3,2.16970092153243,26.3333333333333,0.667746111267677,181.301985555993,78.0259899859174,16.7403146576068,26.5634782560942,0,302.631768455611,8.11515336659461,10.2146206441345,11.6676800036413,1.5630076075506,5.55470022849642,2.93259702149893,67.254644624618,2.32452390122668,103.265423393771,0,0,62.0936508403727,0,4.82613676143523,0,0,38.6666666666667,"NORTH"
"842",527,"BLT",2004,"PRIAs","RAMP_BASIC","Kingman","Kingman","KIN-00003",2004-04-02,"Lagoon","Mid",6.39025,-162.3604,15,NA,NA,NA,NA,0,6,3,2.12489508113271,19.1666666666667,0.739874637487544,36.1304071393135,98.3341818470869,29.9276228568932,11.2046127607993,0,175.596824604093,16.7688718055743,12.3459028359894,3.39431003778801,0.107226900820412,0,0,33.6365751292854,0,0,0,0,96.4848741643829,0,0,0,0,27,"LAGOON"
"843",528,"BLT",2004,"PRIAs","RAMP_BASIC","Kingman","Kingman","KIN-00011",2004-04-02,"Forereef","Mid",6.38198,-162.3462,15,NA,NA,NA,NA,0,6,3,2.0532317540524,29.1666666666667,0.610806706569341,232.618880505064,231.552609230524,36.3142283917015,12.4811873019085,0,512.966905429197,31.7838399458844,18.6672972212073,3.91440463508196,0.708719523896535,4.75691084509625,17.7302074868469,48.0777598722669,0.602365431152118,162.328378067388,0,0,207.197215223575,0,0.0247356377385325,0,0,40.6666666666667,"EAST"
"844",529,"BLT",2004,"PRIAs","RAMP_BASIC","Kingman","Kingman","KIN-00013",2004-04-02,"Forereef","Mid",6.38223,-162.3843,15,NA,NA,NA,NA,0,6,3,2.17473843303111,27.8333333333333,0.652772183587026,83.335259466494,17.6567430257284,22.8951530613407,36.6385679294074,0,160.52572348297,12.1702030444396,10.7805899098718,14.2415331120019,0.354359761948268,9.77187210140966,18.4505838305908,71.2834413177038,0,0,8.20235905921069,0,0,0,0.371034566077987,0,0,38,"SOUTH"
"845",530,"BLT",2004,"PRIAs","RAMP_BASIC","Kingman","Kingman","KIN-00005",2004-04-03,"Backreef","Mid",6.3947,-162.3463,14,NA,NA,NA,NA,0,6,3,2.59847523648051,16.6666666666667,0.92603747546626,41.9911967374534,2.81478417545564,8.99164969362347,5.87233481284342,0,59.6699654193759,6.63532743971801,2.12047415102437,4.76505490762383,0.197054986377106,0.86673956761651,0,34.3299111486347,0,0,3.75306827271318,0,0,0,0,0,0,23.6666666666667,"EASTERN POOLS"
"846",531,"BLT",2004,"PRIAs","RAMP_BASIC","Kingman","Kingman","KIN-00012",2004-04-03,"Backreef","Mid",6.38582,-162.37753,16,NA,NA,NA,NA,0,6,3,2.33260015252751,15.1666666666667,0.86127276176234,17.6281420589994,0.9222623701076,25.1276077747769,6.01976664023324,0,49.6977788441172,22.4622198143584,2.17193088456464,3.2446259728198,0.466461873574624,0,0,14.1947140028463,0.602365431152118,0,0,0,0,0,0,0,0,21,"SOUTH BACKREEF"
"847",532,"BLT",2004,"PRIAs","RAMP_BASIC","Kingman","Kingman","KIN-00016",2004-04-03,"Backreef","Mid",6.3924,-162.3421,8,NA,NA,NA,NA,0,6,3,1.98766136165038,13.6666666666667,0.76043835481179,14.8484902413938,2.31179685181395,6.14491226218179,6.73319574924559,0,30.0383951046351,4.10914196774315,1.91170330967739,8.18369209775813,0,0,0,7.65783104765404,0.93081762334916,0,0,0,0,0,0,0,0,19.3333333333333,"EASTERN POOLS"
"848",533,"BLT",2004,"PRIAs","RAMP_BASIC","Kingman","Kingman","KIN-00007",2004-04-04,"Lagoon","Mid",6.40215,-162.38545,15,NA,NA,NA,NA,0,6,3,2.3999019929067,18.5,0.823440121311503,100.190187742168,2.70897133821917,18.740907238145,12.9382423495759,0,134.578308668108,13.2475667458377,5.00468563570424,2.92685110512862,0,1.26296375625684,0,37.6836121014832,2.54351762641789,63.585090714865,0,0,1.80111337880036,0,0,0,0,25.6666666666667,"LAGOON"
"849",534,"BLT",2004,"PRIAs","RAMP_BASIC","Kingman","Kingman","KIN-00008",2004-04-04,"Backreef","Mid",6.42913,-162.38255,15,NA,NA,NA,NA,0,6,3,2.20081828869513,18,0.759092070743114,126.625346685029,5.84089179197812,8.56442857002822,12.8435564844383,0,153.874223531474,7.08365525291454,1.13488476782495,8.37034019273663,0.176957558452272,0,0,60.3985156525565,0,64.8361959907824,0,0,0,0,0,0,0,27.6666666666667,"LAGOON"
"850",535,"BLT",2004,"PRIAs","RAMP_BASIC","Kingman","Kingman","KIN-00010",2004-04-04,"Lagoon","Mid",6.42038,-162.37942,15,NA,NA,NA,NA,0,6,3,2.186072074366,16.8333333333333,0.776865617086767,61.1356734097573,14.2314571030625,36.5767057745712,8.31860396177431,0,120.262440249165,19.0311497061038,28.8429994399924,12.6173556780769,0,0.631481878128418,0,49.7846867745139,1.20473086230424,0,0,0,0,0,0,0,0,21.6666666666667,"LAGOON"
"851",59,"BLT",2001,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00001",2001-02-07,"Forereef","Mid",0.797,-176.62178,15,NA,NA,NA,NA,0,6,3,1.66144084097132,20.8333333333333,0.545774876167876,64.5524300286884,33.5144624717917,25.795362489955,16.1816355609015,0,140.043890551337,12.786260654775,5.05083210420006,45.0760683360772,0.0133391997690432,5.88035243317212,1.85349274221137,14.1056605883386,0,0,0,0,14.4089070304029,0,14.3869979166667,0,0,38,"WEST"
"852",60,"BLT",2001,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00002",2001-02-07,"Forereef","Mid",0.8154,-176.62707,14,NA,NA,NA,NA,0,6,3,1.93943952933868,22.8333333333333,0.62185069273501,90.1470711334766,37.2186639387703,23.5005614826236,12.1273786192924,0,162.993675174163,34.3929585014466,10.9888436457302,33.9560104287748,0.270646549149002,4.37268798790008,28.0910785487339,17.3724980852526,0,0,0,0,0,0,5.244411375,0,0,41.6666666666667,"WEST"
"853",61,"BLT",2001,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00003",2001-02-07,"Forereef","Mid",0.80875,-176.6244,14,NA,NA,NA,NA,0,6,3,1.97721724595128,22.3333333333333,0.636608173780903,145.674023726334,39.8465359157018,6.86236761498864,29.648075102814,0,222.031002359838,4.38207005321024,1.05007738379863,49.3232148241755,1.60048946246304,12.1122740326342,0,8.7362253126622,0,86.8540241274419,0,0,36.0222675760072,0,2.1286803125,0,0,41.3333333333333,"WEST"
"854",62,"BLT",2001,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00004",2001-02-08,"Forereef","Mid",0.79513,-176.62065,17,NA,NA,NA,NA,0,6,3,1.98394381001424,19,0.686932898778581,66.587931987494,27.4224538142881,8.43917964390846,20.9383086837815,0,123.387874129472,5.38980890319783,0,33.2139615098083,0.24858218788,38.8274831785957,15.6644484705316,0,0,0,0,0,0,0,1.37057083333333,0,0,35,"WEST"
"855",63,"BLT",2001,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00005",2001-02-08,"Forereef","Mid",0.8042,-176.6215,12,NA,NA,NA,NA,0,6,3,2.40826029112595,19.8333333333333,0.806061927397399,44.0472927244954,30.3205838563609,6.77603566345297,14.5595191184589,0,95.7034313627682,2.09527964438047,5.05083210420006,38.885025702893,0.651869250218487,30.415405871424,2.50592498119551,1.16151968436162,0,0,0.397263989553506,0,0,0,0.280967020833333,0,0,35,"WEST"
"856",64,"BLT",2001,"PRIAs","RAMP_BASIC","Howland","Howland","HOW-00006",2001-02-08,"Forereef","Mid",0.79935,-176.6205,14,NA,NA,NA,NA,0,6,3,2.3832021275043,23.3333333333333,0.752078727870185,35.4675188829486,1.9616307048389,8.21541595316544,11.3849829596672,0,57.0295485006202,2.62832372869751,1.91097345807162,32.8764956454512,0.245830837538171,0,0,2.0411350159448,0,0,0,0,0,0,0.74010825,0,0,43,"WEST"
"857",6496,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00168",2014-03-16,"Forereef","Mid",19.27107356,166.64896608,17.6,25,5,2,30,38,1,1,1.46059452499747,33,0.417729548505502,6.12177003352104,1.34343748496823,15.4942819341115,4.2806984122827,0,27.2401878648835,3.2327260227641,12.0900018117441,3.93605270621015,0.336821176712581,2.06901426019464,1.79885357520771,0,0,0,0,0,0,0,0,0,0,33,"SOUTH"
"858",6497,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00301",2014-03-16,"Forereef","Deep",19.27484533,166.6411715,23,40,2.5,4.5,17.5,35.5,2,1,1.82539078153502,28,0.551491115254185,9.6878554792203,3.42850121256637,8.49647990269939,7.95533700869666,0,29.5681736031827,2.94325026858938,5.88971318006051,2.99672103647116,0,2.25896632139459,0.566315570333487,3.17950681525399,0,3.74161971158161,0,0,0,0,1.79261758069974,0,0,38,"SOUTH"
"859",6498,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00153",2014-03-16,"Forereef","Shallow",19.28550803,166.61540905,3.45,20,7.5,25,1.5,46,2,1,2.46463521001408,26.5,0.760343934831251,2.55207606446721,0.29637621295982,11.2779040662852,6.31814046891331,0,20.4444968126256,3.51202050342103,3.4465410666606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"SOUTH"
"860",6499,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00174",2014-03-16,"Forereef","Mid",19.28961491,166.6108011,13.1,22.5,5.5,1,32.5,38.5,2,1,2.18159817094507,32,0.629476172486976,4.72645881798885,0.903257919578445,14.8900581094297,8.2966443504079,0,28.8164191974049,6.19842642708766,7.60421807810349,0.950570238308043,0.473711959453242,1.01022910446621,1.03594215348681,1.61325664595811,1.06985241225841,0,0,0,0,0,0,0,0,44,"SOUTH"
"861",65,"BLT",2001,"PRIAs","RAMP_BASIC","Baker","Baker","BAK-00001",2001-02-09,"Forereef","Shallow",0.19828,-176.4889,6,NA,NA,NA,NA,0,6,3,2.55970935036597,24.8333333333333,0.796541382701528,362.018609503779,10.6966108978937,66.1698652056742,23.4377976508447,0,462.322883258191,37.3773999517436,24.6388518191863,7.09820778940258,1.6626704774228,16.2301694244138,80.8388734326027,22.9169441074093,0,254.015333278764,0,0,0,0,0.5399769375,0,0,45.6666666666667,"WEST"
"862",6500,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00285",2014-03-16,"Forereef","Mid",19.28440581,166.61695551,13.2,35,7.5,5,27.5,25,2,1,1.81143241768145,27.5,0.547591415060166,5.85289281316506,3.18131007894084,25.5052689190309,6.16803245354073,0,40.7075042646776,10.1707555387878,10.6267189221733,3.69597604259942,0.633109017102488,0,1.48936634600113,1.06353139749295,1.41551198447755,0,0,0,0,0,0,0,0,38,"SOUTH"
"863",6501,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00280",2014-03-16,"Forereef","Deep",19.27958496,166.62945637,20.6,65,10,10,5,10,1,1,1.70891508524299,27,0.518507181854172,6.82012751813521,25.1867629626645,10.1223097717054,17.4176904763181,0,59.5468907288232,22.7913352317658,5.36079739341974,1.61325206658525,0,0,0,3.80274210694235,3.54848381369616,0,0,0,0,0,3.20725646013335,0,0,27,"SOUTH"
"864",6502,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00246",2014-03-16,"Forereef","Mid",19.27269663,166.64711913,13.15,25,8.5,6.5,27.5,32.5,2,1,2.49872174838673,37,0.692685516748973,6.30343445635433,0.46197516285868,23.0608889743682,12.6362070234445,0,42.4625056170257,10.2113068103103,10.6804206481153,1.88973253655248,2.64121388805749,1.55768024725195,1.36201772413752,1.21120903898846,0.85494561616716,0,0,0,0,0,0,0,0,55,"SOUTH"
"865",6503,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00236",2014-03-16,"Forereef","Shallow",19.28353401,166.61867749,4.55,25,22.5,37.5,0,15,2,1,2.28079102320325,23.5,0.72103669866244,0.883135791112596,1.62862190888074,14.0205949455938,5.54370246975576,0,22.0760551153429,8.00855191924578,4.61500898455176,0.329257384338266,0.292418272683837,0,0,0,0,0,0,0,0,0,0,0,0,36,"SOUTH"
"866",6506,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00154",2014-03-17,"Forereef","Deep",19.30706411,166.59370663,20.9,37.5,3.5,4.5,1.5,53,2,1,1.54263450393874,29,0.456768855402292,12.9288395821436,52.9454950794153,28.0250701030062,6.02821277904671,0,99.9276175436118,7.08340755137709,19.5042563129425,2.41361720894109,0.500467612637146,0.32528214593076,10.5152223732025,0,3.05098044215011,0,0,0,0,0,8.93853149828365,0,0,42,"WEST"
"867",6507,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00302",2014-03-17,"Forereef","Shallow",19.32132281,166.60385133,3.95,17.5,15,0,0,67.5,2,1,2.08058431496773,15.5,0.759478386334239,1.07444470010781,2.63523370021389,9.40903929982553,1.40106513405247,0,14.5197828341997,1.1076915752213,0.722191207956383,0.734847163315798,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"NORTHWEST"
"868",6508,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00263",2014-03-17,"Forereef","Shallow",19.30821033,166.59384266,2.6,15,22.5,0,0,62.5,2,1,2.61419534201261,25.5,0.809007096285153,13.1435516820806,1.36427914251938,44.7890418671661,10.1252373618727,0,69.4221100536388,9.88542100909552,12.4517416158984,0.36136947706839,0,0,12.2600181794527,0.522164025559522,0,0,0,0,0,0,0,0,0,36,"WEST"
"869",6509,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00267",2014-03-17,"Forereef","Mid",19.30259873,166.59512585,13.4,30,3.5,5,5,56.5,2,1,1.96465058809974,37,0.544825063322412,20.3667221913809,5.33912274961086,19.9363435473058,17.1905794863353,0,62.8327679746328,8.46996916078674,5.06126297566564,1.47361193335273,2.16387966213592,5.6293566318165,18.3763002095325,0,0,0,0,0,0,0,3.02206589041753,0,0,53,"WEST"
"870",6512,"nSPC",2014,"PRIAs","RAMP_BASIC","Wake","Wake","WAK-00172",2014-03-17,"Forereef","Deep",19.32573345,166.61041562,22,27.5,10,5,0,57.5,2,1,2.48345196789504,33,0.710091029754593,12.763661038648,1.17891838812894,49.60863664241,16.447053326315,0,79.9982693955019,9.68449039092688,5.44647101465801,6.12142233536822,4.07646493432126,0.252155334786203,4.43757518935341,1.40425336698063,4.67775239114714,0,0,0,0,0,0.410268339062743,0,0,46,"NORTH"
